scorer,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo
labeled-data/A1ENBX93_2020-12-06_11-23-05/img30943.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img31189.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img31553.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img31991.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img32203.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img32431.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img32507.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img32684.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img32893.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img32905.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img33000.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img33565.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img34248.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img34276.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img34471.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img34762.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img34901.png,986.9944066344997,141.86520454673385,1032.3804178324872,136.93959092834763,1016.1962588006467,103.86761377632575,1126.318906125996,110.55237511556422
labeled-data/A1ENBX93_2020-12-06_11-23-05/img35066.png,1060.7264446324396,224.32701310940286,1072.3368195900644,182.45929735311984,1036.450206084679,182.45929735311984,1127.2222284806537,108.5750930773263
labeled-data/A1ENBX93_2020-12-06_11-23-05/img35468.png,761.7191260749898,460.44365834267046,701.8442236576728,467.4730298666017,718.5127194646052,495.94837687011096,593.7045264815945,542.3331270520565
labeled-data/A1ENBX93_2020-12-06_11-23-05/img35795.png,455.86395719232667,352.26731377881265,433.84947999994745,309.5725701329861,416.8382930785634,347.5975761925504,364.4705215754793,232.52189995965853
labeled-data/A1ENBX93_2020-12-06_11-23-05/img36041.png,,,470.0085843449891,281.5835703591066,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img36202.png,703.7615461739188,102.29041219117309,659.4310236084427,104.40138945619574,672.0968871985788,136.9707529736884,586.1499556940842,150.84288928669454
labeled-data/A1ENBX93_2020-12-06_11-23-05/img36506.png,1362.7190757105018,443.30837154570634,1327.3442142693643,431.39642840736406,1330.953894008256,472.5467774307281,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img38582.png,768.4826892359966,445.4709809386396,805.0478311479965,471.4812365255261,813.7179163436253,445.0940207127427,945.6539954075422,457.5337081673406
labeled-data/A1ENBX93_2020-12-06_11-23-05/img38848.png,619.79208975699,557.0142885480602,580.0627665548858,541.7988030664033,586.8252045467333,584.4866928899407,494.6869869078108,603.9287021165024
labeled-data/A1ENBX93_2020-12-06_11-23-05/img39012.png,1306.9317083758901,524.2767779237433,1295.2710720548125,481.65514171566656,1272.3518903202807,523.0705052008732,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img39311.png,702.844100376131,473.46957606372376,,,,,825.0797362936344,559.1149393875007
labeled-data/A1ENBX93_2020-12-06_11-23-05/img40259.png,888.5834988715187,426.55863509857465,842.2173910861993,430.3282373575437,857.2958001220755,460.1080952033992,721.5901187991894,500.4428393743682
labeled-data/A1ENBX93_2020-12-06_11-23-05/img40931.png,1071.0091645321515,548.3788380010654,1029.4087478451409,523.9266846812195,1021.4697370270092,560.1285740119005,892.8577617732739,523.9266846812195
labeled-data/A1ENBX93_2020-12-06_11-23-05/img40964.png,,,1130.1701568275907,466.57572745252116,1144.4603763002278,498.3317707250484,1016.1659614792179,536.1214622193557
labeled-data/A1ENBX93_2020-12-06_11-23-05/img42057.png,1055.2026088431994,523.8228721196148,1101.767477474901,510.8280250596051,1081.192302963219,482.67252309625076,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img43355.png,459.23915396306586,208.19658804430836,442.6346271641646,167.04623902094428,414.47912520081024,186.899477584848,428.5568761824874,95.93554816478007
labeled-data/A1ENBX93_2020-12-06_11-23-05/img43443.png,,,439.5210716323982,182.5063602661711,427.01969977719904,204.7744288832447,,
