scorer,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo
labeled-data/A1ENBX104_2020-12-07_11-11-18/img30476.png,1435.1128843450404,738.480199765915,1483.0987787980016,722.3051791637932,1448.0529008267379,696.9643135538025,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img31016.png,1436.5464812186822,813.1681289354694,1452.8585782665846,776.4659105776889,1410.9131858576925,775.3007607885529,1398.0965381771978,622.0835635171834
labeled-data/A1ENBX104_2020-12-07_11-11-18/img31339.png,1332.814357214792,683.3166170746879,1372.904648390785,673.2003753760727,1353.4215162304893,648.0971089387684,1502.917087998913,658.5880262558508
labeled-data/A1ENBX104_2020-12-07_11-11-18/img31593.png,,,,,,,1339.7478460495067,594.3414841143036
labeled-data/A1ENBX104_2020-12-07_11-11-18/img31778.png,,,1481.3282011861788,608.6856203222811,1526.6502433761352,614.1641089386495,1474.8536237304706,709.7886375152609
labeled-data/A1ENBX104_2020-12-07_11-11-18/img31908.png,1365.9559383590702,678.9914896731184,1397.209367997068,662.1927712426943,1374.5506315095197,639.5340347551459,1482.7656316310877,621.9539805837719
labeled-data/A1ENBX104_2020-12-07_11-11-18/img32608.png,1244.4631551126674,543.0135745289117,1253.866599293223,575.2539545765308,1287.450328509493,551.0736695408165,1364.4690141788049,656.3026877517951
labeled-data/A1ENBX104_2020-12-07_11-11-18/img32998.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img33191.png,,,1382.7457353974812,594.601472439801,1423.3317863857146,612.2683416935026,1422.3768204801092,705.8550004428412
labeled-data/A1ENBX104_2020-12-07_11-11-18/img33371.png,1513.1330813694265,767.9521839145472,1514.1063241344696,712.4773463071007,1474.2033707677097,727.0759877827445,1413.3756979525274,625.3721188357592
labeled-data/A1ENBX104_2020-12-07_11-11-18/img33734.png,1366.857377054902,546.8511667049881,1327.3793606700624,567.0836501022185,1361.4291498019866,579.9140054272914,1381.168157994406,663.3113150402651
labeled-data/A1ENBX104_2020-12-07_11-11-18/img34058.png,,,1312.5794338568267,568.4758898698643,1353.9947973420335,573.6528103055151,1329.992711685834,680.0149938016143
labeled-data/A1ENBX104_2020-12-07_11-11-18/img34970.png,382.25069136544107,406.2215166810653,400.4224588611016,369.4347678483866,352.55536399448357,367.6619124829563,398.20638965431374,315.3626792027626
labeled-data/A1ENBX104_2020-12-07_11-11-18/img37356.png,760.862392577342,85.70864008227119,772.1140841685071,135.2160830833982,807.6694295965892,116.31324121024062,811.7200385694086,236.48130740388518
labeled-data/A1ENBX104_2020-12-07_11-11-18/img37767.png,640.3511258017891,742.4578840695794,609.6802710583589,708.5154714868502,604.3639895694978,742.4578840695794,470.23011815823025,685.6145666117557
labeled-data/A1ENBX104_2020-12-07_11-11-18/img38623.png,340.5992902367259,429.73579295887964,379.2548479468813,401.2810074222374,357.24265536193167,383.02699405910846,377.10731696298376,303.03146490892567
labeled-data/A1ENBX104_2020-12-07_11-11-18/img38790.png,526.9174814590817,432.2593703257022,525.6495243356104,394.2206566215599,495.2185533722966,401.4057469878979,442.38700656098774,297.85591523773275
labeled-data/A1ENBX104_2020-12-07_11-11-18/img39544.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img39973.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img40075.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img40161.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img40419.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img40812.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img40960.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img40962.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41008.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41018.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41134.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41225.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41289.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41405.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41781.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img41882.png,,,,,,,,
