scorer,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo
labeled-data/A1ENBX90_2020-12-06_10-01-49/img29829.png,1254.4130275488594,369.4575303333883,1303.0423026018248,374.3909350489065,1297.8739738522343,345.4952788580141,1399.1262325373937,345.4952788580141
labeled-data/A1ENBX90_2020-12-06_10-01-49/img29983.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img30002.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img30080.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img30164.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img30447.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img31130.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img31227.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img31579.png,,,,,,,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img31788.png,,,,,,,1456.8133405962164,671.4811875714656
labeled-data/A1ENBX90_2020-12-06_10-01-49/img32360.png,1416.419029470084,338.7393068909894,1377.357368144384,354.80722431574554,1397.8578145139004,374.4765715081194,1300.6192107882212,439.0252742661913
labeled-data/A1ENBX90_2020-12-06_10-01-49/img33630.png,1306.2638646388768,424.49659684279266,1290.0541062878883,464.8680704716695,1316.6625775432844,469.1498934323079,1324.920378967373,570.6902664988769
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34497.png,888.2777415639553,492.3821856928664,847.0887897064707,471.8966752452286,839.2432750669498,499.57390744576054,706.7412500439308,460.12840328594734
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34586.png,1133.325606304164,882.9878166262774,1127.8292704126611,836.6124825417228,1095.1947760568635,852.0709272365743,1057.407466802782,704.0133791592184
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34892.png,1343.109267032858,453.78595025455866,1309.6724849380587,436.00042786370796,1308.4867834453353,467.5400875701499,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34933.png,1380.5077304689962,153.87217679418734,1365.9003313315386,201.06531246905024,1398.8606165647761,202.56350725237922,1372.2676591606867,332.9064534020006
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34950.png,1491.1593396501485,93.56593613972422,1446.1603058029418,122.62781216604512,1473.6597153762348,146.06480896146522,1386.474087297272,225.4381047752879
labeled-data/A1ENBX90_2020-12-06_10-01-49/img35185.png,,,,,,,1238.9153571891115,424.9418000500043
labeled-data/A1ENBX90_2020-12-06_10-01-49/img35441.png,459.5621534749293,647.4742562043283,512.0610262966703,638.0994574861603,485.8115898857998,610.912541203473,565.4973789902281,550.6013361165919
labeled-data/A1ENBX90_2020-12-06_10-01-49/img36515.png,,,,,,,1348.9670346589128,811.2982210876179
labeled-data/A1ENBX90_2020-12-06_10-01-49/img36831.png,752.0902133916394,455.0555151949168,777.6880680476302,492.59903535703654,790.1213117376828,472.85211890812946,920.060897753331,505.76364632297464
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37496.png,1535.3110586634198,687.9700057020633,1496.9724843299482,653.0970652066457,1486.7921849306647,684.7209739788877,1376.1085042278173,649.8480334834701
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37583.png,1248.4305739917204,795.9520966762265,1275.6640318283278,764.1797292001846,1243.891664352286,749.9956365769517,1345.7334493870985,662.0542623129073
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37903.png,1032.4027565481954,241.19521327043745,1026.3390569517633,293.5345150501671,1061.444686194265,285.2368208655758,1085.6994845799932,415.44679114685437
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37993.png,1098.3946175939539,103.0114780198507,1066.7995512757025,150.04504265270228,1100.9078615056328,157.22573954321396,1097.317513060377,282.1698654381173
labeled-data/A1ENBX90_2020-12-06_10-01-49/img38051.png,901.0043813819457,94.3058566737939,931.8681894811177,125.37962265119155,945.5154515657855,101.23446665524065,1064.5615685197347,163.38199861003596
labeled-data/A1ENBX90_2020-12-06_10-01-49/img38407.png,647.9786732332734,714.423173385988,605.3022845531211,702.8343264599122,602.5430352850078,733.0021184579508,503.2100616329295,690.5096797290062
labeled-data/A1ENBX90_2020-12-06_10-01-49/img38676.png,853.6984518007492,462.0915343406714,807.9414555039887,464.770998087779,811.8575948266844,493.21453632630585,695.8162033173321,473.4277271168958
labeled-data/A1ENBX90_2020-12-06_10-01-49/img39241.png,1232.4777161533127,502.31017437153315,1224.5080291106337,550.4031134221824,1251.4400749789972,547.3801286818559,1273.9750521341587,645.2149075506053
labeled-data/A1ENBX90_2020-12-06_10-01-49/img39403.png,1249.482726711735,277.19869557598975,1225.0528434326886,319.69999936282386,1257.84912509497,323.7158705867767,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img39901.png,1344.2447945141912,261.6362637520941,1345.496983941086,290.68705845605314,1375.2990923011819,278.1651641871053,1413.1152129934044,360.05835270602415
labeled-data/A1ENBX90_2020-12-06_10-01-49/img40449.png,763.8827472121815,387.87557460465644,794.1945964009249,357.8762187065187,755.1329350752246,353.5013126380403,829.8188315299633,246.0036206697135
labeled-data/A1ENBX90_2020-12-06_10-01-49/img40575.png,708.809429443489,491.5336326998741,,,,,830.2252622983631,375.5077550418285
labeled-data/A1ENBX90_2020-12-06_10-01-49/img40668.png,368.1837054002745,570.7391129678481,356.3156091506788,614.2554658830325,386.1177175107747,601.3324277445838,426.2055092871868,679.3981275197021
